Lat,Lon,Date,Unq_Loc.x,cutLat.x,cutLon.x,Year,month,day,DOY,Unique_Date,Date_2,SSH,SSH_sd,SST,SST_sd,SST_Anom,Curl_Val,U_Val,V_Val,Depth_Val,Rugosity_Val,Dist_Shore_Val,CHL_Val,WEGU_Nu,WEGU_Agg,PFSH_Nu,PFSH_Agg,CAAU_Nu,CAAU_Agg,SOSH_Nu,SOSH_Agg,COMU_Nu,COMU_Agg,BFAL_Nu,BFAL_Agg
36.2,-122,5/14/2016,"(-122,-121.9] (36.2,36.3]","(36.2,36.3]","(-122,-121.9]",2016,5,14,135,2016 5 14,20160514,0.014345167,0.027549667,12.94045068,0.535292242,0.273385612,1.39E-07,0.177214431,-0.540600532,-216.4492208,805.7426409,5643.227539,0.6969595,7,0,0,0,0,0,65,0,1,0,0,0
36.2,-122,6/5/2016,"(-122,-121.9] (36.2,36.3]","(36.2,36.3]","(-122,-121.9]",2016,6,5,157,2016 6 5,20160605,0.096647532,0.004499517,12.90670262,0.503752073,0.343531064,2.02E-07,0.046281002,-0.15149581,-216.4492208,805.7426409,5643.227539,1.34108934,0,0,0,0,127,1,0,0,24,0,0,0
36.2,-122,5/30/2019,"(-122,-121.9] (36.2,36.3]","(36.2,36.3]","(-122,-121.9]",2019,5,30,150,2019 5 30,20190530,-0.076857501,0.026572913,9.648881079,0.930907789,0.077992882,1.78E-07,0.078855792,-0.338893039,-216.4492208,805.7426409,5643.227539,1.163095332,0,0,0,0,0,0,0,0,0,0,0,0
36.2,-122,5/5/2021,"(-122,-121.9] (36.2,36.3]","(36.2,36.3]","(-122,-121.9]",2021,5,5,125,2021 5 5,20210505,0.01136764,0.010170817,10.45495415,0.390146691,0.234438667,6.14E-07,0.120588928,-0.096014604,-216.4492208,805.7426409,5643.227539,0.677303543,0,0,0,0,6,0,0,0,0,0,0,0
36.2,-122,6/6/2021,"(-122,-121.9] (36.2,36.3]","(36.2,36.3]","(-122,-121.9]",2021,6,6,157,2021 6 6,20210606,0.045903046,0.007782706,12.55132198,0.279698516,0.352088096,3.58E-07,0.213038832,-0.063790582,-216.4492208,805.7426409,5643.227539,3.260488679,8,0,8,1,0,0,96,0,0,0,0,0
36.2,-122.1,5/10/2006,"(-122.1,-122] (36.2,36.3]","(36.2,36.3]","(-122.1,-122]",2006,5,10,130,2006 5 10,20060510,0.045413349,0.01558823,11.93996628,0.190554127,0.387291379,1.38E-06,0.109763312,-0.244035471,-491.9277386,817.0431384,12703.36328,1.97723712,0,0,0,0,0,0,7,0,0,0,0,0
36.2,-122.1,5/21/2010,"(-122.1,-122] (36.2,36.3]","(36.2,36.3]","(-122.1,-122]",2010,5,21,141,2010 5 21,20100521,0.009770522,0.012347075,11.26272965,0.148719744,0.272261898,1.86E-06,0.084020673,-0.180592292,-491.9277386,817.0431384,12703.36328,0.99599915,0,0,0,0,0,0,0,0,0,0,0,0
36.2,-122.1,5/14/2016,"(-122.1,-122] (36.2,36.3]","(36.2,36.3]","(-122.1,-122]",2016,5,14,135,2016 5 14,20160514,0.03755096,0.015292542,13.83699449,0.417965335,0.35500617,1.44E-07,0.041532613,-0.17245948,-491.9277386,817.0431384,12703.36328,0.79076976,1,0,1,0,0,0,210,1,2,0,0,0
36.2,-122.1,5/9/2017,"(-122.1,-122] (36.2,36.3]","(36.2,36.3]","(-122.1,-122]",2017,5,9,129,2017 5 9,20170509,-0.051687736,0.008870528,11.31512765,0.524292271,0.317332396,7.37E-07,-0.052368146,0.057735654,-491.9277386,817.0431384,12703.36328,0.56790194,0,0,0,0,0,0,39,0,0,0,0,0
36.2,-122.1,6/6/2017,"(-122.1,-122] (36.2,36.3]","(36.2,36.3]","(-122.1,-122]",2017,6,6,157,2017 6 6,20170606,-0.007745009,0.011546997,13.39301209,0.159017822,0.37388083,9.28E-07,0.161765942,-0.169714761,-491.9277386,817.0431384,12703.36328,1.0057738,0,0,0,0,0,0,0,0,0,0,0,0
36.2,-122.1,6/3/2019,"(-122.1,-122] (36.2,36.3]","(36.2,36.3]","(-122.1,-122]",2019,6,3,154,2019 6 3,20190603,-0.001656683,0.015119431,13.5585057,0.181798522,0.510645345,4.27E-08,0.130461352,-0.439525565,-491.9277386,817.0431384,12703.36328,1.828049653,5,0,4,0,0,0,120,0,0,0,0,0
36.2,-122.1,5/5/2021,"(-122.1,-122] (36.2,36.3]","(36.2,36.3]","(-122.1,-122]",2021,5,5,125,2021 5 5,20210505,0.024398806,0.010547407,10.614254,0.270175006,0.249512545,6.07E-07,0.190844834,-0.186557055,-491.9277386,817.0431384,12703.36328,1.10061943,0,0,0,0,4,0,4,0,4,0,0,0
36.2,-122.2,5/30/2010,"(-122.2,-122.1] (36.2,36.3]","(36.2,36.3]","(-122.2,-122.1]",2010,5,30,150,2010 5 30,20100530,0.031114798,0.005431064,12.10811067,0.176919273,0.29764946,1.97E-06,0.02661661,-0.17544854,-1033.184572,873.7685055,30068.81445,1.45608789,0,0,0,0,0,0,0,0,0,0,0,0
36.2,-122.2,5/10/2015,"(-122.2,-122.1] (36.2,36.3]","(36.2,36.3]","(-122.2,-122.1]",2015,5,10,130,2015 5 10,20150510,0.078526812,0.004241701,12.04361783,0.072378429,0.326674147,5.57E-07,0.006384424,-0.061295009,-1033.184572,873.7685055,30068.81445,0.738268233,0,0,0,0,0,0,0,0,0,0,0,0
36.2,-122.2,5/18/2015,"(-122.2,-122.1] (36.2,36.3]","(36.2,36.3]","(-122.2,-122.1]",2015,5,18,138,2015 5 18,20150518,0.091680257,0.005039274,12.8624049,0.273212373,0.392410206,-1.75E-08,-0.03616922,-0.086519513,-1033.184572,873.7685055,30068.81445,0.555475735,2,0,0,0,0,0,0,0,1,0,0,0
36.2,-122.2,5/12/2017,"(-122.2,-122.1] (36.2,36.3]","(36.2,36.3]","(-122.2,-122.1]",2017,5,12,132,2017 5 12,20170512,-0.012984719,0.014298576,13.77545258,0.16453114,0.463104376,-2.12E-07,-0.109637036,0.134117816,-1033.184572,873.7685055,30068.81445,0.828309418,0,0,0,0,0,0,0,0,0,0,0,0
36.2,-122.2,5/11/2019,"(-122.2,-122.1] (36.2,36.3]","(36.2,36.3]","(-122.2,-122.1]",2019,5,11,131,2019 5 11,20190511,0.131238821,0.012817392,15.29216193,0.391256027,0.572030883,-9.79E-09,-0.039372433,0.154944179,-1033.184572,873.7685055,30068.81445,1.348521378,0,0,0,0,0,0,0,0,0,0,0,0
36.2,-122.2,5/12/2021,"(-122.2,-122.1] (36.2,36.3]","(36.2,36.3]","(-122.2,-122.1]",2021,5,12,132,2021 5 12,20210512,0.062427282,0.007664576,11.90537739,0.420831145,0.390035043,1.19E-07,0.109042868,-0.104363553,-1033.184572,873.7685055,30068.81445,1.417074148,0,0,0,0,0,0,1,0,0,0,0,0
36.2,-122.3,5/18/2015,"(-122.3,-122.2] (36.2,36.3]","(36.2,36.3]","(-122.3,-122.2]",2015,5,18,138,2015 5 18,20150518,0.087366512,0.003927112,13.07833846,0.129350851,0.41197945,5.00E-08,-0.075531819,-0.076042088,-1033.184572,873.7685055,30068.81445,0.553333137,0,0,0,0,0,0,0,0,0,0,0,0
36.2,-122.3,5/6/2016,"(-122.3,-122.2] (36.2,36.3]","(36.2,36.3]","(-122.3,-122.2]",2016,5,6,127,2016 5 6,20160506,0.041530423,0.01915464,14.32123271,0.15433432,0.526899002,3.37E-08,-0.111757519,-0.413646585,-1033.184572,873.7685055,30068.81445,0.430953021,0,0,0,0,0,0,0,0,1,0,12,1
36.2,-122.3,6/6/2016,"(-122.3,-122.2] (36.2,36.3]","(36.2,36.3]","(-122.3,-122.2]",2016,6,6,158,2016 6 6,20160606,0.075798146,0.014671622,14.77468045,0.096368355,0.512988504,-6.88E-08,-0.11150371,0.181195652,-1033.184572,873.7685055,30068.81445,1.850148012,1,0,0,0,0,0,0,0,0,0,0,0
36.2,-122.3,5/12/2017,"(-122.3,-122.2] (36.2,36.3]","(36.2,36.3]","(-122.3,-122.2]",2017,5,12,132,2017 5 12,20170512,-0.031107353,0.016354784,13.92610277,0.283829783,0.475366652,-1.32E-07,-0.049138764,0.001634153,-1033.184572,873.7685055,30068.81445,0.314388027,0,0,0,0,0,0,0,0,0,0,0,0
36.2,-122.3,5/14/2018,"(-122.3,-122.2] (36.2,36.3]","(36.2,36.3]","(-122.3,-122.2]",2018,5,14,134,2018 5 14,20180514,0.026013411,0.011859031,13.12206273,0.228180846,0.411529975,-3.02E-08,-0.044144648,-0.229709784,-1033.184572,873.7685055,30068.81445,0.901669422,0,0,0,0,0,0,21,0,0,0,0,0
36.2,-122.3,5/12/2021,"(-122.3,-122.2] (36.2,36.3]","(36.2,36.3]","(-122.3,-122.2]",2021,5,12,132,2021 5 12,20210512,0.062427282,0.007664576,11.90537739,0.420831145,0.390035043,1.19E-07,0.109042868,-0.104363553,-1033.184572,873.7685055,30068.81445,0.996938711,0,0,12,1,0,0,100,0,5,0,5,0
36.3,-122,5/9/2004,"(-122,-121.9] (36.3,36.4]","(36.3,36.4]","(-122,-121.9]",2004,5,9,130,2004 5 9,20040509,0.003814339,0.00862515,11.63074524,0.872880952,0.229189788,2.18E-06,0.032265792,-0.328369351,-216.4492208,805.7426409,5643.227539,3.552468367,0,0,6,0,10,0,80,0,19,0,0,0
36.3,-122,5/8/2005,"(-122,-121.9] (36.3,36.4]","(36.3,36.4]","(-122,-121.9]",2005,5,8,128,2005 5 8,20050508,0.059182949,0.003943244,14.80043941,0.174072036,0.521350018,-6.16E-08,-0.005440121,-0.034118119,-216.4492208,805.7426409,5643.227539,1.230277137,0,0,0,0,2,0,0,0,1,0,0,0
36.3,-122,5/14/2007,"(-122,-121.9] (36.3,36.4]","(36.3,36.4]","(-122,-121.9]",2007,5,14,134,2007 5 14,20070514,-0.034592445,0.005860347,10.42506786,0.057223697,0.300535982,1.60E-06,0.037138161,-0.260569367,-216.4492208,805.7426409,5643.227539,0.891584087,0,0,0,0,31,1,0,0,0,0,0,0
36.3,-122,5/15/2008,"(-122,-121.9] (36.3,36.4]","(36.3,36.4]","(-122,-121.9]",2008,5,15,136,2008 5 15,20080515,-0.004368804,0.00924397,10.89072753,0.144792462,0.364719342,1.55E-07,0.035104692,0.148088174,-216.4492208,805.7426409,5643.227539,0.703989096,42,1,39,1,16,0,10,0,0,0,2,0
36.3,-122,5/20/2013,"(-122,-121.9] (36.3,36.4]","(36.3,36.4]","(-122,-121.9]",2013,5,20,140,2013 5 20,20130520,-0.031524198,0.012711862,12.15457032,0.391500833,0.331917333,1.57E-06,0.060718576,-0.263563676,-216.4492208,805.7426409,5643.227539,0.790264935,1,0,0,0,1,0,37,0,4,0,3,0
36.3,-122,6/2/2013,"(-122,-121.9] (36.3,36.4]","(36.3,36.4]","(-122,-121.9]",2013,6,2,153,2013 6 2,20130602,-0.038982768,0.009992272,11.0648972,1.209763401,0.20407176,2.48E-06,0.066822177,-0.241552499,-216.4492208,805.7426409,5643.227539,1.349121521,0,0,0,0,72,1,4,0,0,0,1,0
36.3,-122,5/29/2014,"(-122,-121.9] (36.3,36.4]","(36.3,36.4]","(-122,-121.9]",2014,5,29,149,2014 5 29,20140529,0.06286515,0.00832522,11.07546668,1.993481299,0.121224964,3.78E-06,-0.17784679,-0.271091671,-216.4492208,805.7426409,5643.227539,0.796176595,0,0,0,0,0,0,0,0,0,0,0,0
36.3,-122,5/14/2016,"(-122,-121.9] (36.3,36.4]","(36.3,36.4]","(-122,-121.9]",2016,5,14,135,2016 5 14,20160514,-0.003161773,0.025893369,13.50761631,0.982881696,0.325019871,3.02E-07,0.16342253,-0.676452,-216.4492208,805.7426409,5643.227539,1.046022723,0,0,0,0,0,0,0,0,3,0,0,0
36.3,-122,5/30/2019,"(-122,-121.9] (36.3,36.4]","(36.3,36.4]","(-122,-121.9]",2019,5,30,150,2019 5 30,20190530,-0.079528666,0.025934938,10.53766287,1.004906297,0.171045972,4.13E-07,0.101613626,-0.641832598,-216.4492208,805.7426409,5643.227539,1.839710819,0,0,0,0,0,0,0,0,0,0,7,1
36.3,-122,6/6/2021,"(-122,-121.9] (36.3,36.4]","(36.3,36.4]","(-122,-121.9]",2021,6,6,157,2021 6 6,20210606,0.045903046,0.007782706,12.55132198,0.279698516,0.352088096,3.58E-07,0.213038832,-0.063790582,-216.4492208,805.7426409,5643.227539,1.108404144,1,0,0,0,0,0,0,0,1,0,1,0
36.3,-122.1,5/10/2006,"(-122.1,-122] (36.3,36.4]","(36.3,36.4]","(-122.1,-122]",2006,5,10,130,2006 5 10,20060510,0.039511523,0.015583662,12.12584231,0.114218744,0.40256661,1.38E-06,0.001632703,-0.308491434,-491.9277386,817.0431384,12703.36328,1.174952059,0,0,0,0,3,0,0,0,1,0,0,0
36.3,-122.1,5/21/2007,"(-122.1,-122] (36.3,36.4]","(36.3,36.4]","(-122.1,-122]",2007,5,21,141,2007 5 21,20070521,-0.018530748,0.003690023,10.09606313,0.125106207,0.262473598,1.54E-06,0.027279703,-0.096049506,-491.9277386,817.0431384,12703.36328,0.439758739,0,0,2,0,1,0,2,0,0,0,0,0
36.3,-122.1,5/15/2008,"(-122.1,-122] (36.3,36.4]","(36.3,36.4]","(-122.1,-122]",2008,5,15,136,2008 5 15,20080515,-0.019163881,0.014867127,11.2131094,0.275954081,0.391825497,1.79E-07,-0.024765279,0.187792083,-491.9277386,817.0431384,12703.36328,0.776659166,11,1,0,0,9,0,0,0,0,0,0,0
36.3,-122.1,5/29/2008,"(-122.1,-122] (36.3,36.4]","(36.3,36.4]","(-122.1,-122]",2008,5,29,150,2008 5 29,20080529,0.036742265,0.007708932,12.40390556,0.138688581,0.432695917,-4.04E-07,0.021071919,-0.009926688,-491.9277386,817.0431384,12703.36328,0.892144876,1,0,0,0,0,0,0,0,3,0,0,0
36.3,-122.1,6/2/2013,"(-122.1,-122] (36.3,36.4]","(36.3,36.4]","(-122.1,-122]",2013,6,2,153,2013 6 2,20130602,-0.039800878,0.013173178,11.18050519,0.110287538,0.213086807,2.23E-06,0.029834925,-0.066039289,-491.9277386,817.0431384,12703.36328,0.814452415,0,0,0,0,8,0,1,0,0,0,0,0
36.3,-122.1,5/14/2016,"(-122.1,-122] (36.3,36.4]","(36.3,36.4]","(-122.1,-122]",2016,5,14,135,2016 5 14,20160514,0.027027395,0.018345046,15.46037693,0.584912714,0.502797477,2.48E-07,0.097714592,-0.294434337,-491.9277386,817.0431384,12703.36328,0.831123106,1,0,0,0,0,0,0,0,0,0,0,0
36.3,-122.1,6/5/2016,"(-122.1,-122] (36.3,36.4]","(36.3,36.4]","(-122.1,-122]",2016,6,5,157,2016 6 5,20160605,0.096554736,0.004634212,13.23424369,0.33611884,0.371963741,1.78E-07,0.044649372,-0.024914355,-491.9277386,817.0431384,12703.36328,1.880310738,0,0,5,0,0,0,38,0,0,0,0,0
36.3,-122.1,5/9/2017,"(-122.1,-122] (36.3,36.4]","(36.3,36.4]","(-122.1,-122]",2017,5,9,129,2017 5 9,20170509,-0.051341608,0.005816475,10.9107904,0.254875018,0.283937466,7.12E-07,0.045393869,-0.041828482,-491.9277386,817.0431384,12703.36328,0.552444872,0,0,0,0,2,0,15,0,5,0,0,0
36.3,-122.1,6/6/2017,"(-122.1,-122] (36.3,36.4]","(36.3,36.4]","(-122.1,-122]",2017,6,6,157,2017 6 6,20170606,-0.018846123,0.010154191,12.99350733,0.433377631,0.343218285,1.30E-06,0.149523378,-0.156652928,-491.9277386,817.0431384,12703.36328,1.376018992,0,0,0,0,0,0,0,0,0,0,0,0
36.3,-122.1,6/3/2019,"(-122.1,-122] (36.3,36.4]","(36.3,36.4]","(-122.1,-122]",2019,6,3,154,2019 6 3,20190603,0.00144592,0.014477824,13.75225099,0.37609211,0.526629121,4.68E-08,-0.104435005,-0.374877102,-491.9277386,817.0431384,12703.36328,2.025542258,0,0,0,0,0,0,58,0,2,0,0,0
36.3,-122.1,5/5/2021,"(-122.1,-122] (36.3,36.4]","(36.3,36.4]","(-122.1,-122]",2021,5,5,125,2021 5 5,20210505,0.024398806,0.010547407,10.614254,0.270175006,0.249512545,6.07E-07,0.190844834,-0.186557055,-491.9277386,817.0431384,12703.36328,1.032022305,0,0,2,0,0,0,148,0,18,0,0,0
36.3,-122.1,6/6/2021,"(-122.1,-122] (36.3,36.4]","(36.3,36.4]","(-122.1,-122]",2021,6,6,157,2021 6 6,20210606,0.03748687,0.011213726,12.80746937,0.3782123,0.371997882,6.36E-07,0.040404759,-0.025904438,-491.9277386,817.0431384,12703.36328,1.613068026,4,0,1,0,0,0,88,0,0,0,0,0
36.3,-122.3,5/30/2010,"(-122.3,-122.2] (36.3,36.4]","(36.3,36.4]","(-122.3,-122.2]",2010,5,30,150,2010 5 30,20100530,0.018368826,0.013114821,12.24346985,0.444149594,0.310383563,1.82E-06,0.137883414,-0.101864423,-1033.184572,873.7685055,30068.81445,1.789129132,0,0,0,0,0,0,0,0,0,0,0,0
36.3,-122.3,5/10/2015,"(-122.3,-122.2] (36.3,36.4]","(36.3,36.4]","(-122.3,-122.2]",2015,5,10,130,2015 5 10,20150510,0.083519447,0.004823124,12.03587161,0.119416576,0.325967052,5.17E-07,0.011455369,-0.068286908,-1033.184572,873.7685055,30068.81445,1.329352566,0,0,0,0,0,0,0,0,2,0,0,0
36.3,-122.3,5/18/2015,"(-122.3,-122.2] (36.3,36.4]","(36.3,36.4]","(-122.3,-122.2]",2015,5,18,138,2015 5 18,20150518,0.087611112,0.004938673,12.86379195,0.117416067,0.392535909,8.66E-08,0.036553816,-0.029853332,-1033.184572,873.7685055,30068.81445,0.717909088,0,0,0,0,0,0,0,0,0,0,1,0
36.3,-122.3,5/6/2016,"(-122.3,-122.2] (36.3,36.4]","(36.3,36.4]","(-122.3,-122.2]",2016,5,6,127,2016 5 6,20160506,0.045170178,0.012761017,14.46952161,0.069506189,0.539493583,7.47E-09,-0.036899966,-0.305581247,-1033.184572,873.7685055,30068.81445,0.623931376,0,0,2,0,0,0,0,0,0,0,0,0
36.3,-122.3,5/12/2017,"(-122.3,-122.2] (36.3,36.4]","(36.3,36.4]","(-122.3,-122.2]",2017,5,12,132,2017 5 12,20170512,-0.029093448,0.017485005,13.87096874,0.236198909,0.47087898,-7.61E-08,-0.201228085,0.175225045,-1033.184572,873.7685055,30068.81445,0.546294804,0,0,0,0,0,0,0,0,0,0,0,0
36.3,-122.3,5/11/2019,"(-122.3,-122.2] (36.3,36.4]","(36.3,36.4]","(-122.3,-122.2]",2019,5,11,131,2019 5 11,20190511,0.114381909,0.016756908,15.26156604,0.536366567,0.569095267,1.87E-09,-0.028664496,0.253152198,-1033.184572,873.7685055,30068.81445,0.443673835,0,0,0,0,0,0,0,0,0,0,0,0
36.3,-122.3,5/5/2021,"(-122.3,-122.2] (36.3,36.4]","(36.3,36.4]","(-122.3,-122.2]",2021,5,5,125,2021 5 5,20210505,0.027568193,0.004322164,11.04992771,0.078028064,0.290738527,5.80E-07,-0.021590116,-0.07296668,-1033.184572,873.7685055,30068.81445,1.14277661,0,0,1,0,0,0,207,1,0,0,0,0
36.3,-122.3,5/12/2021,"(-122.3,-122.2] (36.3,36.4]","(36.3,36.4]","(-122.3,-122.2]",2021,5,12,132,2021 5 12,20210512,0.062427282,0.007664576,11.90537739,0.420831145,0.390035043,1.19E-07,0.109042868,-0.104363553,-1033.184572,873.7685055,30068.81445,1.014116642,3,0,11,1,1,0,166,0,4,0,0,0
36.3,-122.4,5/30/2010,"(-122.4,-122.3] (36.3,36.4]","(36.3,36.4]","(-122.4,-122.3]",2010,5,30,150,2010 5 30,20100530,0.016514333,0.011708038,12.18626655,0.444149594,0.305002083,1.41E-06,0.11932625,-0.122640507,-1739.574221,839.0625811,47882.82422,3.923303433,0,0,0,0,0,0,0,0,0,0,0,0
36.3,-122.4,5/21/2013,"(-122.4,-122.3] (36.3,36.4]","(36.3,36.4]","(-122.4,-122.3]",2013,5,21,141,2013 5 21,20130521,0.001117635,0.004064268,12.82411723,0.110314865,0.369038708,1.18E-06,-0.019946901,-0.120129702,-1739.574221,839.0625811,47882.82422,5.610427555,0,0,0,0,0,0,0,0,0,0,0,0
36.3,-122.4,5/18/2015,"(-122.4,-122.3] (36.3,36.4]","(36.3,36.4]","(-122.4,-122.3]",2015,5,18,138,2015 5 18,20150518,0.083055007,0.002656854,12.83174138,0.117416067,0.389631287,1.43E-07,-0.016032267,0.015884108,-1739.574221,839.0625811,47882.82422,1.191567194,0,0,0,0,0,0,0,0,0,0,0,0
36.3,-122.4,5/6/2016,"(-122.4,-122.3] (36.3,36.4]","(36.3,36.4]","(-122.4,-122.3]",2016,5,6,127,2016 5 6,20160506,0.055770858,0.011494972,14.5674109,0.069506189,0.547807587,5.09E-08,-0.013229144,-0.237881427,-1739.574221,839.0625811,47882.82422,0.562057738,0,0,0,0,3,0,0,0,0,0,0,0
36.3,-122.4,5/15/2016,"(-122.4,-122.3] (36.3,36.4]","(36.3,36.4]","(-122.4,-122.3]",2016,5,15,136,2016 5 15,20160515,0.021108741,0.008926612,13.54916191,0.213914432,0.327079512,3.94E-08,0.221939692,0.04157971,-1739.574221,839.0625811,47882.82422,0.618243075,0,0,0,0,0,0,1,0,0,0,0,0
36.3,-122.4,5/14/2018,"(-122.4,-122.3] (36.3,36.4]","(36.3,36.4]","(-122.4,-122.3]",2018,5,14,134,2018 5 14,20180514,0.039729432,0.006037524,12.98507389,0.1671804,0.398396188,-3.02E-08,-0.139772723,-0.10926229,-1739.574221,839.0625811,47882.82422,1.131221371,0,0,0,0,0,0,0,0,0,0,0,0
36.4,-122.1,5/9/2004,"(-122.1,-122] (36.4,36.5]","(36.4,36.5]","(-122.1,-122]",2004,5,9,130,2004 5 9,20040509,0.022146354,0.009263505,12.56795859,0.233583824,0.314373758,1.86E-06,-0.020937209,-0.376389069,-379.1718738,792.5287783,11652.51758,2.790784249,0,0,0,0,0,0,0,0,0,0,0,0
36.4,-122.1,5/10/2006,"(-122.1,-122] (36.4,36.5]","(36.4,36.5]","(-122.1,-122]",2006,5,10,130,2006 5 10,20060510,0.036899092,0.014957846,12.28466819,0.114218744,0.415618868,1.38E-06,-0.060821214,-0.296641665,-379.1718738,792.5287783,11652.51758,2.847170544,0,0,0,0,0,0,0,0,0,0,0,0
36.4,-122.1,5/14/2007,"(-122.1,-122] (36.4,36.5]","(36.4,36.5]","(-122.1,-122]",2007,5,14,134,2007 5 14,20070514,-0.031333806,0.00583572,10.86206699,0.158173976,0.337371795,1.46E-06,0.003043628,-0.177682447,-379.1718738,792.5287783,11652.51758,1.072292089,1,0,0,0,0,0,0,0,0,0,0,0
36.4,-122.1,5/21/2007,"(-122.1,-122] (36.4,36.5]","(36.4,36.5]","(-122.1,-122]",2007,5,21,141,2007 5 21,20070521,-0.019166104,0.001376423,10.13195001,0.125106207,0.265461063,1.63E-06,-0.004385168,-0.138944295,-379.1718738,792.5287783,11652.51758,0.887785315,0,0,0,0,0,0,0,0,0,0,0,0
36.4,-122.1,5/15/2008,"(-122.1,-122] (36.4,36.5]","(36.4,36.5]","(-122.1,-122]",2008,5,15,136,2008 5 15,20080515,-0.021131654,0.013185633,10.73818786,0.275954081,0.35189367,1.57E-07,-0.088797333,0.315106132,-379.1718738,792.5287783,11652.51758,0.934901512,6,0,0,0,4,0,0,0,0,0,0,0
36.4,-122.1,5/21/2010,"(-122.1,-122] (36.4,36.5]","(36.4,36.5]","(-122.1,-122]",2010,5,21,141,2010 5 21,20100521,-0.012256246,0.011111512,10.28492247,0.398518869,0.179281051,1.92E-06,-0.099759707,-0.191818482,-379.1718738,792.5287783,11652.51758,1.175886262,1,0,0,0,0,0,0,0,0,0,0,0
36.4,-122.1,5/30/2012,"(-122.1,-122] (36.4,36.5]","(36.4,36.5]","(-122.1,-122]",2012,5,30,151,2012 5 30,20120530,-0.031159212,0.015282331,10.89103063,0.017970557,0.219833153,1.02E-06,0.15334012,-0.258085435,-379.1718738,792.5287783,11652.51758,0.678622977,0,0,0,0,0,0,0,0,0,0,0,0
36.4,-122.1,5/20/2013,"(-122.1,-122] (36.4,36.5]","(36.4,36.5]","(-122.1,-122]",2013,5,20,140,2013 5 20,20130520,-0.031039837,0.0121041,12.60173798,0.04395902,0.372962635,1.77E-06,-0.015802172,-0.180121591,-379.1718738,792.5287783,11652.51758,7.488065293,0,0,0,0,0,0,0,0,0,0,0,0
36.4,-122.1,6/2/2013,"(-122.1,-122] (36.4,36.5]","(36.4,36.5]","(-122.1,-122]",2013,6,2,153,2013 6 2,20130602,-0.053066887,0.009648779,11.23814374,0.110287538,0.21758143,2.64E-06,0.010597278,-0.007659058,-379.1718738,792.5287783,11652.51758,1.864811687,1,0,0,0,0,0,0,0,1,0,0,0
36.4,-122.1,5/14/2016,"(-122.1,-122] (36.4,36.5]","(36.4,36.5]","(-122.1,-122]",2016,5,14,135,2016 5 14,20160514,0.017954121,0.017003142,15.25971226,0.584912714,0.484529142,4.47E-07,0.084191152,-0.350054521,-379.1718738,792.5287783,11652.51758,0.797439886,0,0,0,0,0,0,0,0,0,0,1,0
36.4,-122.1,5/9/2017,"(-122.1,-122] (36.4,36.5]","(36.4,36.5]","(-122.1,-122]",2017,5,9,129,2017 5 9,20170509,-0.051802515,0.006944484,11.06302671,0.254875018,0.296510932,6.57E-07,0.096085132,-0.207794309,-379.1718738,792.5287783,11652.51758,0.652020762,0,0,0,0,0,0,0,0,2,0,0,0
36.4,-122.1,6/3/2019,"(-122.1,-122] (36.4,36.5]","(36.4,36.5]","(-122.1,-122]",2019,6,3,154,2019 6 3,20190603,0.010021845,0.01723863,14.28940746,0.37609211,0.570943945,5.00E-08,-0.048465885,-0.393569359,-379.1718738,792.5287783,11652.51758,2.505275104,0,0,0,0,0,0,5,0,1,0,0,0
36.4,-122.1,6/6/2021,"(-122.1,-122] (36.4,36.5]","(36.4,36.5]","(-122.1,-122]",2021,6,6,157,2021 6 6,20210606,0.034615781,0.009234078,12.25154781,0.462907099,0.328787294,8.39E-07,0.158219919,-0.069208115,-379.1718738,792.5287783,11652.51758,1.96858254,0,0,0,0,0,0,87,0,12,0,0,0
36.4,-122.2,5/10/2006,"(-122.2,-122.1] (36.4,36.5]","(36.4,36.5]","(-122.2,-122.1]",2006,5,10,130,2006 5 10,20060510,0.049459863,0.008085436,12.14651831,0.114218744,0.404265757,1.32E-06,0.004289801,-0.161757773,-1058.492186,836.4251253,27925.40625,2.944327607,0,0,0,0,0,0,6,0,0,0,0,0
36.4,-122.2,5/21/2007,"(-122.2,-122.1] (36.4,36.5]","(36.4,36.5]","(-122.2,-122.1]",2007,5,21,141,2007 5 21,20070521,-0.017943211,0.001220655,10.37258922,0.125106207,0.285493488,1.47E-06,-0.004714878,-0.146223377,-1058.492186,836.4251253,27925.40625,0.874056193,0,0,0,0,0,0,0,0,0,0,0,0
36.4,-122.2,5/15/2008,"(-122.2,-122.1] (36.4,36.5]","(36.4,36.5]","(-122.2,-122.1]",2008,5,15,136,2008 5 15,20080515,-0.036560469,0.015111135,10.689145,0.275954081,0.347770103,1.86E-07,-0.122396988,0.253613481,-1058.492186,836.4251253,27925.40625,0.963550797,3,0,0,0,0,0,0,0,0,0,0,0
36.4,-122.2,6/5/2016,"(-122.2,-122.1] (36.4,36.5]","(36.4,36.5]","(-122.2,-122.1]",2016,6,5,157,2016 6 5,20160605,0.088601529,0.006348831,13.71660595,0.33611884,0.413835894,1.78E-07,0.03619404,0.120225538,-1058.492186,836.4251253,27925.40625,2.143375601,1,0,0,0,0,0,0,0,0,0,0,0
